Date,bt_Open,bt_High,bt_Low,bt_Close,bt_Volume,bt_Market Cap,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume,eth_Market Cap
17-Aug-18,6340.91,6582.5,6324.97,6580.63,4992990000,1.13291E+11,287.68,316.17,287.35,315.73,1995460000,32011921283
16-Aug-18,6294.23,6473.5,6276.41,6334.73,4328420000,1.09045E+11,282.74,298.48,280.93,288.05,1552970000,29199228646
15-Aug-18,6221.42,6588.49,6221.42,6308.52,4895450000,1.08582E+11,280.39,303.59,280.12,282.36,1878150000,28617473116
14-Aug-18,6287.66,6287.94,5971.05,6199.71,5301700000,1.06696E+11,286.37,286.37,254.65,278.93,2137850000,28263969132
13-Aug-18,6341.36,6537.05,6225.72,6297.57,4083980000,1.0837E+11,320.21,323.55,284.93,286.5,1751190000,29024490503
12-Aug-18,6283.65,6409.85,6237.5,6322.69,5665250000,1.0879E+11,320.82,328.59,318.6,319.57,1625420000,32368768332
11-Aug-18,6185.79,6455.74,6109.03,6295.73,4047850000,1.08314E+11,334.26,334.26,308.49,322.11,1790370000,32619681420
10-Aug-18,6571.42,6591.26,6124.52,6184.71,4528680000,1.06391E+11,365.78,367.05,329.59,334.18,1699400000,33834485092
9-Aug-18,6305.56,6625.73,6249.07,6568.23,4267040000,1.12974E+11,356.97,370.95,353.61,365.59,1616610000,37007391031
8-Aug-18,6746.85,6746.85,6226.22,6305.8,5064430000,1.08448E+11,379.89,380.67,353.73,356.61,2016080000,36091566801
7-Aug-18,6958.32,7146.56,6748.24,6753.12,4682800000,1.16128E+11,406.8,411.41,376.08,380.22,1828350000,38472420233
6-Aug-18,7062.94,7166.55,6890.54,6951.8,3925900000,1.19532E+11,410.57,414.54,403.32,406.66,1384880000,41139790462
5-Aug-18,7031.08,7102.77,6940.7,7068.48,3679110000,1.21526E+11,407.35,413.72,402.43,410.52,1396820000,41521715110
4-Aug-18,7438.67,7497.49,6984.07,7032.85,4268390000,1.209E+11,418.24,420.19,403.78,407.25,1466540000,41183215694
3-Aug-18,7562.14,7562.14,7328.65,7434.39,4627150000,1.27786E+11,412.57,420.55,399.91,418.26,1722340000,42287977978
2-Aug-18,7634.19,7712.77,7523.44,7567.15,4214110000,1.30052E+11,420.81,425.03,410.31,412.62,1569300000,41709183608
1-Aug-18,7769.04,7769.04,7504.95,7624.91,4797620000,1.3103E+11,433.87,435.46,410.46,420.75,1888060000,42521937218
31-Jul-18,8181.2,8181.53,7696.93,7780.44,5287530000,1.33688E+11,457.25,457.25,430.44,433.87,1820680000,43839034237
30-Jul-18,8221.58,8235.5,7917.5,8180.48,5551400000,1.40547E+11,466.83,467.95,448.64,457.08,2141590000,46175217427
29-Jul-18,8205.82,8272.26,8141.18,8218.46,4107190016,1.41186E+11,466.92,470.36,462.71,466.67,1631910016,47133881666
28-Jul-18,8169.06,8222.85,8110.77,8192.15,3988750080,1.40717E+11,469.68,471.59,462.99,466.9,1531890048,47147853886
27-Jul-18,7950.4,8262.66,7839.76,8165.01,5195879936,1.40236E+11,464.01,473.22,458.29,469.67,1734259968,47417755376
26-Jul-18,8176.85,8290.33,7878.71,7951.58,4899089920,1.36553E+11,472.33,483.7,461.42,464.04,1621560064,46839932193
25-Jul-18,8379.66,8416.87,8086.36,8181.39,5845400064,1.40483E+11,479.91,482.87,466.47,472.49,1930780032,47683830874
24-Jul-18,7716.51,8424.27,7705.5,8424.27,7277689856,1.44635E+11,451.14,481.14,450.57,479.37,2287520000,48368209917
23-Jul-18,7414.71,7771.5,7409.1,7711.11,5132480000,1.32375E+11,459.44,469.77,449.73,450.85,1596999936,45481301491
22-Jul-18,7417.8,7537.95,7383.82,7418.49,3695460096,1.27337E+11,462.44,470.9,458.12,459.66,1338589952,46360029757
21-Jul-18,7352.72,7437.64,7262.41,7419.29,3726609920,1.27333E+11,450.68,468.08,445.78,462.44,1504310016,46630720739
20-Jul-18,7467.4,7594.67,7323.26,7354.13,4936869888,1.26203E+11,469.31,469.31,443.69,450.7,1821350016,45437819522
19-Jul-18,7378.2,7494.46,7295.46,7466.86,5111629824,1.28123E+11,480.63,483.24,465.14,469.62,2068739968,47335899963
18-Jul-18,7315.32,7534.99,7280.47,7370.78,6103410176,1.26458E+11,500.84,513.43,474.36,480.51,2371559936,48424155624
17-Jul-18,6739.65,7387.24,6684.17,7321.04,5961950208,1.25589E+11,480.08,508.78,468.92,501,2288100096,50478766285
16-Jul-18,6357.01,6741.75,6357.01,6741.75,4725799936,1.15638E+11,450.42,480.66,446.8,480.66,1858680064,48419026521
15-Jul-18,6272.7,6403.46,6256.51,6359.64,3285459968,1.09075E+11,435.88,454,433.92,449.85,1350160000,45306414380
14-Jul-18,6247.5,6298.19,6212.22,6276.12,2923670016,1.07631E+11,434.51,439.43,431.47,436.09,1235820032,43911193561
13-Jul-18,6235.03,6310.55,6192.24,6238.05,3805400064,1.06968E+11,430.74,442.36,430.74,434.03,1489670016,43694988769
12-Jul-18,6396.78,6397.1,6136.42,6228.81,3770170112,1.06799E+11,446.5,446.5,422.81,430.07,1495440000,43288294177
11-Jul-18,6330.77,6444.96,6330.47,6394.71,3644859904,1.09632E+11,434.52,447.32,429.51,446.52,1422470016,44934271235
10-Jul-18,6739.21,6767.74,6320.72,6329.95,4052430080,1.08511E+11,476.16,478.32,433.96,434.42,1789069952,43708241775
9-Jul-18,6775.08,6838.68,6724.34,6741.75,3718129920,1.15558E+11,488.88,490.85,475.17,476.68,1533799936,47950212027
8-Jul-18,6857.8,6885.91,6747.98,6773.88,3386210048,1.16097E+11,492.07,503.2,488.42,489.12,1344560000,49191161178
7-Jul-18,6668.71,6863.99,6579.24,6856.93,3961080064,1.17507E+11,474.06,491.66,466.84,491.66,1358360064,49436674025
6-Jul-18,6638.69,6700.94,6533.55,6673.5,4313959936,1.14351E+11,474.36,479.65,457.61,474.01,1627609984,47652424064
5-Jul-18,6599.71,6749.54,6546.65,6639.14,4999240192,1.13748E+11,467.29,483.23,464.63,474.41,1828610048,47682968020
4-Jul-18,6550.87,6771.92,6450.46,6597.55,4176689920,1.13025E+11,464.15,481.44,455.18,467.32,1549769984,46960391871
3-Jul-18,6596.66,6671.37,6447.75,6529.59,4672309760,1.11849E+11,475.39,483.85,462.58,464.2,1683939968,46637067239
2-Jul-18,6380.38,6683.86,6305.7,6614.18,4396930048,1.13289E+11,453.82,479.13,447.11,475.35,1625789952,47747743959
1-Jul-18,6411.68,6432.85,6289.29,6385.82,4788259840,1.09366E+11,455.24,457.14,446.39,453.92,1511730048,45585861718
30-Jun-18,6214.22,6465.51,6214.22,6404,4543860224,1.09666E+11,436.21,458.8,436.21,455.18,1475939968,45703302056
29-Jun-18,5898.13,6261.66,5835.75,6218.3,3966230016,1.06475E+11,422.59,441.79,407.95,436.01,1564499968,43769409548
28-Jun-18,6153.16,6170.41,5873.05,5903.44,3467800064,1.01072E+11,442.29,443.62,419.68,422.36,1360790016,42391125054
27-Jun-18,6084.4,6180,6052.85,6157.13,3296219904,1.05404E+11,432.24,444.24,424.84,442.36,1368940032,44389430889
26-Jun-18,6253.55,6290.16,6093.67,6093.67,3279759872,1.04308E+11,460.73,461.21,432.77,432.77,1356560000,43417898248
25-Jun-18,6171.97,6327.37,6119.68,6249.18,5500810240,1.06958E+11,455.94,470.34,448.9,460.31,4007950080,46171165114
24-Jun-18,6164.28,6223.78,5826.41,6173.23,4566909952,1.05647E+11,474.77,475.36,426.47,457.67,2490579968,45897156207
23-Jun-18,6090.1,6224.82,6071.81,6162.48,3431360000,1.05449E+11,466.27,479.13,462.39,474.52,1651379968,47577076102
22-Jun-18,6737.88,6747.08,6006.6,6083.69,5079810048,1.04089E+11,527.19,527.19,456.88,465.82,2226030080,46694859628
21-Jun-18,6780.09,6810.94,6715.17,6729.74,3529129984,1.1513E+11,536.45,543.72,524.26,527.37,1462070016,52853921455
20-Jun-18,6770.76,6821.56,6611.88,6776.55,3888640000,1.15916E+11,538.51,541.02,519.37,536.27,1596290048,53735032875
19-Jun-18,6742.39,6822.5,6709.92,6769.94,4057029888,1.1579E+11,519.02,542.35,516.31,537.96,1726569984,53893191559
18-Jun-18,6510.07,6781.14,6446.68,6734.82,4039200000,1.15176E+11,499.38,521.8,494.07,518.89,1513869952,51972519171
17-Jun-18,6545.53,6589.11,6499.27,6499.27,3104019968,1.11135E+11,499.46,507.64,498.65,500.45,1264870016,50114921288
16-Jun-18,6455.45,6592.49,6402.29,6550.16,3194170112,1.11992E+11,490.41,503.22,488.85,499.64,1314109952,50024018701
15-Jun-18,6674.08,6681.08,6433.87,6456.58,3955389952,1.10379E+11,520.48,521.3,487.47,491,1808269952,49149084090
14-Jun-18,6342.75,6707.14,6334.46,6675.35,5138710016,1.14106E+11,478.38,523.54,467.47,519.74,2458650112,52015066663
13-Jun-18,6596.88,6631.66,6285.63,6349.9,5052349952,1.08531E+11,498.02,501.9,459,477.49,2080130048,47777150787
12-Jun-18,6905.82,6907.96,6542.08,6582.36,4654380032,1.12492E+11,532.71,538.96,491.23,496.84,1932760064,49702985162
11-Jun-18,6799.29,6910.18,6706.63,6906.92,4745269760,1.18026E+11,524.86,536.86,515.27,533.28,1982119936,53337466294
10-Jun-18,7499.55,7499.55,6709.07,6786.02,5804839936,1.15948E+11,594.34,594.34,511.89,526.48,2234880000,52645885461
9-Jun-18,7632.52,7683.58,7531.98,7531.98,3845220096,1.28682E+11,600.91,608.58,597.56,597.56,1519309952,59741701633
8-Jun-18,7685.14,7698.19,7558.4,7624.92,4227579904,1.30256E+11,605.44,608.81,595.59,601.08,1637779968,60080608858
7-Jun-18,7650.82,7741.27,7650.82,7678.24,4485799936,1.31153E+11,607.69,616.14,601.69,605.19,1880140032,60478879395
6-Jun-18,7625.97,7680.43,7502.01,7653.98,4692259840,1.30725E+11,610.26,611.64,596.4,607.12,1756530048,60659842641
5-Jun-18,7500.9,7643.23,7397,7633.76,4961739776,1.30366E+11,593.41,611.33,580.98,609.3,1844269952,60864980395
4-Jun-18,7722.53,7753.82,7474.04,7514.47,4993169920,1.28312E+11,619.44,623.43,583.75,592.98,1903430016,59222873880
3-Jun-18,7632.09,7754.89,7613.04,7720.25,4851760128,1.31808E+11,591.26,624.51,591.26,618.33,1832550016,61740821846
2-Jun-18,7536.72,7695.83,7497.26,7643.45,4939299840,1.30482E+11,580.43,597.08,577.32,591.81,1880390016,59080880117
1-Jun-18,7500.7,7604.73,7407.34,7541.45,4921460224,1.28726E+11,578.67,589.09,567.66,580.04,1945890048,57894350583
31-May-18,7406.15,7608.9,7361.13,7494.17,5127130112,1.27903E+11,558.5,585.54,557.07,577.65,1985040000,57643138807
30-May-18,7469.73,7573.77,7313.6,7406.52,4922540032,1.26392E+11,566.83,583.14,545.43,559.59,2053970048,55829809817
29-May-18,7129.46,7526.42,7090.68,7472.59,5662660096,1.27503E+11,516.15,572.26,516.15,565.39,2330820096,56396587656
28-May-18,7371.31,7419.05,7100.89,7135.99,5040600064,1.21747E+11,573.04,576.05,512.55,516.04,2356900096,51463146627
27-May-18,7362.08,7381.74,7270.96,7368.22,4056519936,1.25695E+11,588.52,590.33,562.87,572.67,1788790016,57099072056
26-May-18,7486.48,7595.16,7349.12,7355.88,4051539968,1.25469E+11,587.43,606.17,583.51,587.28,1694300032,58544016481
25-May-18,7592.3,7659.14,7392.65,7480.14,4867829760,1.27574E+11,602.14,617.19,575.62,586.73,2110919936,58477440268
24-May-18,7561.12,7738.6,7331.14,7587.34,6049220096,1.29385E+11,584.54,610.82,557.21,601.76,2791099904,59962094302
23-May-18,8037.08,8054.66,7507.88,7557.82,6491120128,1.28868E+11,646.67,651.64,572.95,583.59,2995429888,58139666822
22-May-18,8419.87,8423.25,8004.58,8041.78,5137010176,1.37104E+11,700.18,700.98,644.03,647.74,2230469888,64517663406
21-May-18,8522.33,8557.52,8365.12,8418.99,5154990080,1.43519E+11,717.19,719.28,692.49,699.22,2005170048,69631032596
20-May-18,8246.99,8562.41,8205.24,8513.25,5191059968,1.4511E+11,697.92,723.75,692.67,715.37,2156910080,71224213260
19-May-18,8255.73,8372.06,8183.35,8247.18,4712399872,1.40559E+11,695.07,715.58,686.79,696.53,2021549952,69334147807
18-May-18,8091.83,8274.12,7974.82,8250.97,5764190208,1.40608E+11,672.1,695.03,663.81,694.37,2305740032,69104455849
17-May-18,8370.05,8445.54,8054.12,8094.32,5862530048,1.37924E+11,708.72,718.83,668.83,672.66,2350619904,66929938612
16-May-18,8504.41,8508.43,8175.49,8368.83,6760220160,1.42587E+11,708.09,710.2,682.54,707.05,2476130048,70337446111
15-May-18,8705.19,8836.19,8456.45,8510.38,6705710080,1.4498E+11,731.14,739.05,700.99,708.87,2523069952,70504110201
14-May-18,8713.1,8881.12,8367.97,8716.79,7364149760,1.4848E+11,732.73,742.17,695.79,730.55,3005110016,72645181706
13-May-18,8515.49,8773.55,8395.12,8723.94,5866379776,1.48588E+11,687.17,741.31,675.32,733.5,2362500096,72923278119
12-May-18,8441.44,8664.86,8223.5,8504.89,6821380096,1.44841E+11,679.88,691.41,644.07,686.05,2668480000,68192028458
11-May-18,9052.96,9052.96,8394.46,8441.49,8488520192,1.43744E+11,727.01,736.98,669.83,679.59,3290080000,67535702572
10-May-18,9325.96,9396.04,9040.52,9043.94,6906699776,1.53988E+11,752.58,766.75,726.66,727.28,2748950016,72260117775
9-May-18,9223.73,9374.76,9031.62,9325.18,7226890240,1.58759E+11,752.9,759.53,718.47,752.28,2877870080,74728439730
8-May-18,9380.87,9462.75,9127.77,9234.82,7415869952,1.57202E+11,755.01,774.25,728.13,752.86,2920489984,74770813968
7-May-18,9645.67,9665.85,9231.53,9373.01,7394019840,1.59538E+11,793.34,795.76,710.18,753.72,4316120064,74841655792
6-May-18,9845.31,9940.14,9465.25,9654.8,7222280192,1.64317E+11,816.09,835.06,764.88,792.31,3105570048,78656662788
5-May-18,9700.28,9964.5,9695.12,9858.15,7651939840,1.6776E+11,784.58,827.46,784.24,816.12,3035040000,81003446783
4-May-18,9695.5,9779.2,9585.96,9700.76,8217829888,1.65063E+11,776.78,803.75,762.63,785.62,3533410048,77960306236
3-May-18,9233.97,9798.33,9188.15,9743.86,10207299584,1.65778E+11,686.59,784.34,686.59,779.54,4210939904,77340839220
2-May-18,9104.6,9256.52,9015.14,9235.92,7558159872,1.5712E+11,674.08,688.84,667.42,687.15,2822269952,68159979253
1-May-18,9251.47,9255.88,8891.05,9119.01,7713019904,1.55114E+11,670.46,674.4,637.54,673.61,2678960128,66803233984
30-Apr-18,9426.11,9477.14,9166.81,9240.55,8673920000,1.57164E+11,689.76,694.44,666.12,669.92,2853100032,66423712256
29-Apr-18,9346.41,9531.49,9193.71,9419.08,8853000192,1.60182E+11,683.91,697.76,670.51,688.88,2740559872,68289153706
28-Apr-18,8939.27,9412.09,8931.99,9348.48,7805479936,1.58963E+11,644.65,691.44,644.65,683.68,2496659968,67759208004
27-Apr-18,9290.63,9375.47,8987.05,8987.05,7566289920,1.52803E+11,662.11,684.87,647.03,647.03,2598129920,64114105428
26-Apr-18,8867.32,9281.51,8727.09,9281.51,8970559488,1.57793E+11,618.08,663.18,604.01,662.81,2984009984,65663946135
25-Apr-18,9701.03,9745.32,8799.84,8845.74,11083100160,1.50369E+11,707.06,707.06,600.21,615.42,4216140032,60955966711
24-Apr-18,8934.34,9732.61,8927.83,9697.5,10678800384,1.64833E+11,643.4,708.88,643.4,708.16,3581860096,70127342534
23-Apr-18,8794.39,8958.55,8788.81,8930.88,6925190144,1.51785E+11,621.2,646.7,621.03,642.55,2386830080,63617020167
22-Apr-18,8925.06,9001.64,8779.61,8802.46,6629899776,1.49586E+11,606.12,640.77,593.87,621.86,2426269952,61556034015
21-Apr-18,8848.79,8997.57,8652.15,8895.58,7548550144,1.5115E+11,616,621.89,578.55,605.4,2612460032,59913832194
20-Apr-18,8286.88,8880.23,8244.54,8845.83,8438110208,1.50287E+11,567.99,618.72,560.28,615.72,2849469952,60922818296
19-Apr-18,8159.27,8298.69,8138.78,8294.31,7063209984,1.40903E+11,524.04,567.89,523.26,567.89,2256869888,56178772001
18-Apr-18,7944.43,8197.8,7886.01,8163.42,6529909760,1.38661E+11,503.31,525.09,503.05,524.79,1762940032,51904227886
17-Apr-18,8071.66,8285.96,7881.72,7902.09,6900879872,1.34207E+11,511.14,518.03,502.56,502.89,1760359936,49728519115
16-Apr-18,8337.57,8371.15,7925.73,8058.67,5631309824,1.36849E+11,532.07,534.2,500.25,511.15,1758979968,50534185799
15-Apr-18,7999.33,8338.42,7999.33,8329.11,5244480000,1.41427E+11,502.88,531.7,502.88,531.7,1726089984,52555419462
14-Apr-18,7874.67,8140.71,7846,7986.24,5191430144,1.35589E+11,492.58,512.02,488.28,501.48,1519079936,49557725333
13-Apr-18,7901.09,8183.96,7758.93,7895.96,7764460032,1.34043E+11,493.16,526.47,482.66,492.73,2419249920,48683660481
12-Apr-18,6955.38,7899.23,6806.51,7889.25,8906250240,1.33913E+11,430.16,493.06,417.41,492.94,2519360000,48693844481
11-Apr-18,6843.47,6968.32,6817.59,6968.32,4641889792,1.18267E+11,415.02,430.54,412.47,430.54,1439040000,42521044920
10-Apr-18,6795.44,6872.41,6704.15,6834.76,4272750080,1.15978E+11,399.41,415.89,393.88,414.24,1196000000,40903130396
9-Apr-18,7044.32,7178.11,6661.99,6770.73,4894060032,1.14886E+11,400.86,429.25,390.61,398.53,1478390016,39343018191
8-Apr-18,6919.98,7111.56,6919.98,7023.52,3652499968,1.19163E+11,385.74,402.59,385.6,400.51,948488000,39530560784
7-Apr-18,6630.51,7050.54,6630.51,6911.09,3976610048,1.17241E+11,370.38,393.06,369.94,385.31,951475008,38023057371
6-Apr-18,6815.96,6857.49,6575,6636.32,3766810112,1.12565E+11,382.73,385.2,366.91,370.29,967105984,36532478896
5-Apr-18,6848.65,6933.82,6644.8,6811.47,5639320064,1.15524E+11,379.95,387.72,369.82,383.23,1210680064,37802008408
4-Apr-18,7456.41,7469.88,6803.88,6853.84,4936000000,1.1623E+11,416.48,417.47,375.31,380.54,1287730048,37528933631
3-Apr-18,7102.26,7530.94,7072.49,7456.11,5499700224,1.26429E+11,387.31,418.97,383.53,416.89,1363399936,41105280498
2-Apr-18,6844.86,7135.47,6816.58,7083.8,4333440000,1.20102E+11,379.7,395.17,377.59,386.42,1102259968,38093277842
1-Apr-18,7003.06,7060.95,6526.87,6844.23,4532100096,1.16027E+11,397.25,400.53,363.8,379.61,1256930048,37413407420
31-Mar-18,6892.48,7207.85,6863.52,6973.53,4553269760,1.18205E+11,395,418.47,392.95,396.46,1323920000,39066085342
30-Mar-18,7171.45,7276.66,6683.93,6890.52,6289509888,1.16787E+11,385.9,409.93,368.63,394.64,1878130048,38879465944
29-Mar-18,7979.07,7994.33,7081.38,7165.7,6361229824,1.21436E+11,448.08,450.81,385.81,385.97,1970230016,38016727209
28-Mar-18,7836.83,8122.89,7809.17,7954.48,4935289856,1.34788E+11,450.29,466.21,444.86,446.28,1514179968,43948072321
27-Mar-18,8200,8232.78,7797.28,7833.04,5378250240,1.32717E+11,489.59,491.46,449.97,450.12,1617939968,44316774118
26-Mar-18,8498.47,8530.08,7921.43,8209.4,5921039872,1.39078E+11,524.29,526.38,470.44,489.95,1638880000,48228842327
25-Mar-18,8612.81,8682.01,8449.1,8495.78,4569880064,1.43914E+11,522.7,535.82,515.66,524.29,1151170048,51598047955
24-Mar-18,8901.95,8996.18,8665.7,8668.12,5664600064,1.46819E+11,542.57,545.38,526.08,526.44,1300009984,51799123912
23-Mar-18,8736.25,8879.62,8360.62,8879.62,5954120192,1.50384E+11,539.86,540.49,512.13,539.62,1596349952,53084905906
22-Mar-18,8939.44,9100.71,8564.9,8728.47,5530390016,1.47809E+11,562.1,577.57,523.09,539.7,1523459968,53082150649
21-Mar-18,8937.48,9177.37,8846.33,8929.28,6043129856,1.51194E+11,559.1,589.61,550.57,561.73,1781270016,55237391316
20-Mar-18,8619.67,9051.02,8389.89,8913.47,6361789952,1.5091E+11,556.72,567.09,521.2,557.17,1833680000,54777982164
19-Mar-18,8344.12,8675.87,8182.4,8630.65,6729110016,1.46108E+11,546.63,558.1,519.12,556.73,2046790016,54722473140
18-Mar-18,7890.52,8245.51,7397.99,8223.68,6639190016,1.39202E+11,551.64,551.64,460.09,538.64,2685499904,52934184182
17-Mar-18,8321.91,8346.53,7812.82,7916.88,4426149888,1.33993E+11,601.68,609.15,549.1,552.78,1267810048,54312035489
16-Mar-18,8322.91,8585.15,8005.31,8338.35,5289379840,1.41112E+11,611.78,623.17,587.86,601.67,1417350016,59103031871
15-Mar-18,8290.76,8428.35,7783.05,8300.86,6834429952,1.40461E+11,614.84,620.62,579.51,611.3,1770460032,60037233577
14-Mar-18,9214.65,9355.85,8068.59,8269.81,6438230016,1.39921E+11,691.22,702.78,594.1,614.29,1810560000,60318025226
13-Mar-18,9173.04,9470.38,8958.19,9194.85,5991139840,1.55556E+11,698.15,713.73,682.35,690.83,1425959936,67819092121
12-Mar-18,9602.93,9937.5,8956.43,9205.12,6457399808,1.55711E+11,724.41,742.51,683.27,699.83,1764999936,68688764839
11-Mar-18,8852.78,9711.89,8607.12,9578.63,6296370176,1.6201E+11,685.31,735.83,668.12,723.34,1562680064,70981343639
10-Mar-18,9350.59,9531.32,8828.47,8866,5386319872,1.4994E+11,730.16,748.03,682.7,686.89,1532960000,67390487259
9-Mar-18,9414.69,9466.35,8513.03,9337.55,8704190464,1.57898E+11,702.2,729.16,648.11,728.92,2233019904,71498733754
8-Mar-18,9951.44,10147.4,9335.87,9395.01,7186089984,1.58852E+11,752.57,773.77,696.17,704.6,1891640064,69098851661
7-Mar-18,10803.9,10929.5,9692.12,9965.57,8797910016,1.6848E+11,816.27,825.61,726.55,752.83,2175419904,73813918307
6-Mar-18,11500.1,11500.1,10694.3,10779.9,6832169984,1.82225E+11,853.82,853.82,809.93,816.95,1943069952,80083929891
5-Mar-18,11532.4,11704.1,11443.9,11573.3,6468539904,1.95615E+11,866.85,869.92,853.52,853.68,1898489984,83667342992
4-Mar-18,11497.4,11512.6,11136.1,11512.6,6084149760,1.94567E+11,856.19,867.95,840.28,866.68,1697939968,84923240778
3-Mar-18,11101.9,11528.2,11002.4,11489.7,6690570240,1.94159E+11,856.71,868.45,855.21,857.22,1699369984,83979651073
2-Mar-18,10977.4,11189,10850.1,11086.4,7620590080,1.87319E+11,871.76,876.38,852.42,856.85,1894419968,83925690001
1-Mar-18,10385,11052.3,10352.7,10951,7317279744,1.8501E+11,856.01,880.3,851.92,872.2,1868519936,85410827047
28-Feb-18,10687.2,11089.8,10393.1,10397.9,6936189952,1.75644E+11,877.93,890.11,855.12,855.2,1963980032,83728564149
27-Feb-18,10393.9,10878.5,10246.1,10725.6,6966179840,1.81159E+11,870.36,896.26,867.1,878.27,2053980032,85968788108
26-Feb-18,9669.43,10475,9501.73,10366.7,7287690240,1.75076E+11,845.28,880.39,842.32,869.32,2044480000,85074973200
25-Feb-18,9796.42,9923.22,9407.06,9664.73,5706939904,1.63204E+11,839.46,853.15,822.38,844.81,1646960000,82659602549
24-Feb-18,10287.7,10597.2,9546.97,9813.07,6917929984,1.65688E+11,861.59,879.53,818.55,840.52,1926579968,82222377928
23-Feb-18,9937.07,10487.3,9734.56,10301.1,7739500032,1.73909E+11,811.59,886.32,794.79,864.19,2334820096,84520567485
22-Feb-18,10660.4,11039.1,9939.09,10005,8040079872,1.68892E+11,849.26,875.93,802.67,812.84,2150370048,79482140044
21-Feb-18,11372.2,11418.5,10479.1,10690.4,9405339648,1.80442E+11,894.14,912.38,830.56,849.97,2531729920,83095081059
20-Feb-18,11231.8,11958.5,11231.8,11403.7,9926540288,1.92458E+11,943.57,965.27,892.95,895.37,2545260032,87514997546
19-Feb-18,10552.6,11273.8,10513.2,11225.3,7652089856,1.89427E+11,921.67,957.78,921.55,943.86,2169019904,92235641556
18-Feb-18,11123.4,11349.8,10326,10551.8,8744009728,1.78041E+11,973.35,982.93,915.45,923.92,2567290112,90267805476
17-Feb-18,10207.5,11139.5,10149.4,11112.7,8660880384,1.87482E+11,944.75,976.59,940.75,974.11,2525720064,95151956513
16-Feb-18,10135.7,10324.1,9824.82,10233.9,7296159744,1.72637E+11,934.79,950.01,917.85,944.21,2369449984,92211437654
15-Feb-18,9488.32,10234.8,9395.58,10166.4,9062540288,1.71478E+11,923.73,951.95,911.11,936.98,2900100096,91485862822
14-Feb-18,8599.92,9518.54,8599.92,9494.63,7909819904,1.60132E+11,844.28,926.43,844.28,923.56,2818370048,90157005929
13-Feb-18,8926.72,8958.47,8455.41,8598.31,5696719872,1.44996E+11,869.29,870.71,828.84,845.26,2081170048,82496189206
12-Feb-18,8141.43,8985.92,8141.43,8926.57,6256439808,1.50513E+11,817.51,875.94,817.51,868.71,2243450112,84767037716
11-Feb-18,8616.13,8616.13,7931.1,8129.97,6122189824,1.37065E+11,859.29,859.29,788.22,814.66,2486650112,79476512347
10-Feb-18,8720.08,9122.55,8295.47,8621.9,7780960256,1.45342E+11,882.47,917.4,825.58,860.41,2930530048,83922989198
9-Feb-18,8271.84,8736.98,7884.71,8736.98,6784820224,1.47266E+11,818.48,884,788.83,883.86,2495820032,86191922699
8-Feb-18,7637.86,8558.77,7637.86,8265.59,9346750464,1.39307E+11,755.84,845.09,755.84,817.81,3708189952,79733609806
7-Feb-18,7755.49,8509.11,7236.79,7621.3,9169280000,1.28435E+11,790.43,851.2,723.43,757.07,3896179968,73796288509
6-Feb-18,7051.75,7850.7,6048.26,7754,13999800320,1.30658E+11,707.74,796.44,574.42,793.12,6518269952,77294507868
5-Feb-18,8270.54,8364.84,6756.68,6955.27,9285289984,1.17184E+11,834.96,856.65,644.6,697.95,4269530112,68005284183
4-Feb-18,9175.7,9334.87,8031.22,8277.01,7073549824,1.39434E+11,964.67,969.03,805.06,834.68,2997090048,81310521832
3-Feb-18,8852.12,9430.75,8251.63,9174.91,7263790080,1.5454E+11,919.21,991.94,847.69,964.02,3243480064,93890299032
2-Feb-18,9142.28,9142.28,7796.49,8830.75,12726899712,1.48725E+11,1035.77,1035.77,757.98,915.78,6713290240,89173962074
1-Feb-18,10237.3,10288.8,8812.28,9170.54,9959400448,1.54429E+11,1119.37,1161.35,984.82,1036.79,5261680128,1.01E+11
31-Jan-18,10108.2,10381.6,9777.42,10221.1,8041160192,1.721E+11,1071.09,1128.66,1034.5,1118.31,3757560064,1.09E+11
30-Jan-18,11306.8,11307.2,10036.2,10106.3,8637859840,1.70152E+11,1184.13,1184.63,1058.97,1071.13,4107859968,1.04E+11
29-Jan-18,11755.5,11875.6,11179.2,11296.4,7107359744,1.90164E+11,1246.7,1256.7,1169.08,1182.36,3715079936,1.15E+11
28-Jan-18,11475.3,12040.3,11475.3,11786.3,8350360064,1.9839E+11,1111.78,1257.77,1111.78,1246.01,5372329984,1.21E+11
27-Jan-18,11174.9,11614.9,10989.2,11440.7,7583269888,1.92551E+11,1055.75,1121.98,1042.12,1107.07,3002870016,1.08E+11
26-Jan-18,11256,11656.7,10470.3,11171.4,9746199552,1.87996E+11,1052.7,1080.6,996.78,1055.17,3617690112,1.03E+11
25-Jan-18,11421.7,11785.7,11057.4,11259.4,8873169920,1.89455E+11,1063.22,1104.66,1034.74,1056.03,4050190080,1.03E+11
24-Jan-18,10903.4,11501.4,10639.8,11359.4,9940989952,1.91115E+11,987.48,1062.44,965.81,1058.78,3944039936,1.03E+11
23-Jan-18,10944.5,11377.6,10129.7,10868.4,9660609536,1.8283E+11,1004.17,1023.23,920.54,986.23,3556699904,95831359552
22-Jan-18,11633.1,11966.4,10240.2,10931.4,10537400320,1.83866E+11,1055.35,1089.1,930.74,1003.26,3810099968,97465684890
